Date,Gold_Value
12/21/2004,440.95
12/20/2004,442.5
12/17/2004,438.9
12/16/2004,439.5
12/15/2004,439
12/14/2004,437.1
12/13/2004,435.1
12/10/2004,434
12/9/2004,437.1
12/8/2004,436.9
12/7/2004,451.8
12/6/2004,453.1
12/3/2004,448.65
12/2/2004,454.2
12/1/2004,452.85
11/30/2004,453.4
11/29/2004,451.3
11/26/2004,451
11/25/2004,451.15
11/24/2004,448.6
11/23/2004,448.15
11/22/2004,447.8
11/19/2004,445.6
11/18/2004,442
11/17/2004,443.45
11/16/2004,439.4
11/15/2004,437.6
11/12/2004,436.05
11/11/2004,433.8
11/10/2004,433.4
11/9/2004,433.65
11/8/2004,431.9
11/5/2004,431
11/4/2004,430.5
11/3/2004,423.5
11/2/2004,424.2
11/1/2004,428.9
